STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,ES,Spain,2021,,2.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,ES,Spain,2022,,2.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,ES,Spain,2023,,2.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,ES,Spain,2024,,2.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),1995,,2.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),1996,,2.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),1997,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),1998,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),1999,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2000,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2001,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2002,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2003,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2004,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2005,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2006,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2007,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2008,,2.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2009,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2010,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2011,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2012,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2013,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2014,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2015,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2016,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2017,,2.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2018,,2.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2019,,2.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2020,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2021,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2022,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2023,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,EU27_2020,European Union - 27 countries (from 2020),2024,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1980,,2.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1981,,2.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1982,,2.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1983,,2.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1984,,2.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1985,,2.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1986,,2.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1987,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1988,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1989,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1990,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1991,,3.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1992,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1993,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1994,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1995,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1996,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1997,,3.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1998,,3.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,1999,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2000,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2001,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2002,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2003,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2004,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2005,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2006,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2007,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2008,,3.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2009,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2010,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2011,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2012,,3.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2013,,3.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2014,,3.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2015,,3.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2016,,3.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2017,,3.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51C,Consumption of fixed capital,FI,Finland,2018,,3.5,,,,,
